id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-03774,веда-йаджн̃а̄дхйайанаих̣,веда-йаджн̃а̄дхйайанаих̣,,scripture_title,веда-йаджн̃а̄дхйайанаих̣,,yes,needs_review,,веда-йаджн̃а̄дхйайанаих̣ [2],vedabase_ru,vedabase_ru:index.html:веда-йаджн̃а̄дхйайанаих̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03775,веда-мате,веда-мате,,scripture_title,веда-мате,,yes,no_diacritics_in_prose,,веда-мате [1],vedabase_ru,vedabase_ru:index.html:веда-мате,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03776,веда-стути,веда-стути,,scripture_title,веда-стути,,yes,no_diacritics_in_prose,,веда-стути [2],vedabase_ru,vedabase_ru:index.html:веда-стути,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03777,веда̄вана,веда̄вана,,scripture_title,веда̄вана,,yes,needs_review,,веда̄вана [1],vedabase_ru,vedabase_ru:index.html:веда̄вана,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03778,ведавйа̄са,ведавйа̄са,,scripture_title,ведавйа̄са,,yes,needs_review,,ведавйа̄са [2],vedabase_ru,vedabase_ru:index.html:ведавйа̄са,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03779,вед̣а̄йа,вед̣а̄йа,,scripture_title,вед̣а̄йа,,yes,needs_review,,вед̣а̄йа [2],vedabase_ru,vedabase_ru:index.html:вед̣а̄йа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03780,ведаих̣,ведаих̣,,scripture_title,ведаих̣,,yes,needs_review,,ведаих̣ [4],vedabase_ru,vedabase_ru:index.html:ведаих̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03781,ведамайа,ведамайа,,scripture_title,ведамайа,,yes,no_diacritics_in_prose,,ведамайа [2],vedabase_ru,vedabase_ru:index.html:ведамайа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03782,ведана̄,ведана̄,,scripture_title,ведана̄,,yes,needs_review,,ведана̄ [2],vedabase_ru,vedabase_ru:index.html:ведана̄,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03783,веда̄на̄м,веда̄на̄м,,scripture_title,веда̄на̄м,,yes,needs_review,,веда̄на̄м [2],vedabase_ru,vedabase_ru:index.html:веда̄на̄м,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03784,веданта,веданта,,scripture_title,веданта,,conditional,diacritics_in_quotes_only,,веда̄нта [26] | веданта [5] | Веданта [3],bvks_ru,vedabase_ru:index.html:веда̄нта | vedabase_ru:index.html:Веданта | vedabase_ru:index.html:веданта | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Веданта — (1) вершина ведического знания; (2) «Веданта-сутра» и изложенная в ней философия | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Веданта,,needs_review,auto-generated draft,yes,веда̄нта [26] | веданта [5] | Веданта [3],vedabase_ru [32] | bvks_ru [2],high,review,,,,,,,
term-03785,веданте,веданте,,scripture_title,веданте,,yes,no_diacritics_in_prose,,веданте [2],vedabase_ru,vedabase_ru:index.html:веданте,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03786,веданти,веданти,,scripture_title,веданти,,yes,no_diacritics_in_prose,,веданти [8],vedabase_ru,vedabase_ru:index.html:веданти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03787,веданти-майявади,веданти-майявади,,scripture_title,веданти-майявади,,yes,no_diacritics_in_prose,,веданти-майявади [2],vedabase_ru,vedabase_ru:index.html:веданти-майявади,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03788,ведантистов,ведантистов,,scripture_title,ведантистов,,yes,no_diacritics_in_prose,,ведантистов [1],vedabase_ru,vedabase_ru:index.html:ведантистов,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03789,ведантистов-маайявади,ведантистов-маайявади,,scripture_title,ведантистов-маайявади,,yes,no_diacritics_in_prose,,ведантистов-маайявади [2],vedabase_ru,vedabase_ru:index.html:ведантистов-маайявади,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03790,ведантой,ведантой,,scripture_title,ведантой,,yes,no_diacritics_in_prose,,ведантой [2],vedabase_ru,vedabase_ru:index.html:ведантой,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03791,веданту,веданту,,scripture_title,веданту,,yes,no_diacritics_in_prose,,веданту [24],bvks_ru,vedabase_ru:index.html:веданту | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:веданту,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03792,веданты,веданты,,scripture_title,веданты,,yes,no_diacritics_in_prose,,веданты [107],bvks_ru,vedabase_ru:index.html:веданты | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:веданты,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03793,веданты —,веданты —,,scripture_title,веданты —,,yes,no_diacritics_in_prose,,веданты — [2],vedabase_ru,vedabase_ru:index.html:веданты —,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03794,веда̄х̣,веда̄х̣,,scripture_title,веда̄х̣,,yes,needs_review,,веда̄х̣ [4] | ведах̣ [2],vedabase_ru,vedabase_ru:index.html:веда̄х̣ | vedabase_ru:index.html:ведах̣,,needs_review,auto-generated draft,yes,веда̄х̣ [4] | ведах̣ [2],vedabase_ru [6],high,review,,,,,,,
term-03807,величайший из великих,величайший из великих,,other,величайший из великих,,no,no_diacritics_in_prose,,величайший из великих [2],vedabase_ru,"vedabase_ru:index.html:Брахман, величайший из великих, — это Верховная Личность Бога. Он исполнен шести совершенств и потому является прибежище",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03810,вену,вену,,other,вену,,conditional,diacritics_in_quotes_only,,вен̣у [15] | Вен̣у [2] | вену [1] | Вену [1],bvks_ru,vedabase_ru:index.html:вен̣у | vedabase_ru:index.html:вену | vedabase_ru:index.html:Вену | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Вен̣у – флейта. Знаменитая флейта Кр̣ш̣н̣ы тесно связана с Его играми во Вр̣ндāване | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Вен̣у,,needs_review,auto-generated draft,yes,вен̣у [15] | Вен̣у [2] | вену [1] | Вену [1],vedabase_ru [17] | bvks_ru [2],medium,review,,,,,,,
term-03818,верховная личность бога,Верховная Личность Бога,,other,Верховная Личность Бога,,no,no_diacritics_in_prose,,Верховная Личность Бога [4],vedabase_ru,"vedabase_ru:index.html:Верховная Личность Бога — это Кришна, чье тело вечно и исполнено знания и блаженства. У Него нет начала, ибо Он Сам нача | vedabase_ru:index.html:Верховная Личность Бога — это Махапрабху, который несет миру божественное просветление. Соприкоснуться с Ним — значит пр",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03832,веш̣т̣и,Веш̣т̣и,,other,Веш̣т̣и,,conditional,needs_review,,Веш̣т̣и [2] | веш̣т̣и [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Веш̣т̣и – дхоти, которое носят сложенным вдвое и без каччхи (когда кусок ткани заправляется сзади) | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:веш̣т̣и | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Веш̣т̣и",,needs_review,auto-generated draft,yes,Веш̣т̣и [2] | веш̣т̣и [1],bvks_ru [3],medium,review,,,,,,,
term-03834,взгляд изнутри,Взгляд изнутри,,other,Взгляд изнутри,,no,no_diacritics_in_prose,,Взгляд изнутри [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Взгляд изнутри, глазами инсайдера – прим. переводчика",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03835,"взгляд изнутри, глазами инсайдера","Взгляд изнутри, глазами инсайдера",,other,"Взгляд изнутри, глазами инсайдера",,no,no_diacritics_in_prose,,"Взгляд изнутри, глазами инсайдера [1]",bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Взгляд изнутри, глазами инсайдера – прим. переводчика",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03836,взгляните на эти деревья,Взгляните на эти деревья,,other,Взгляните на эти деревья,,no,no_diacritics_in_prose,,Взгляните на эти деревья [2],vedabase_ru,vedabase_ru:index.html:Взгляните на эти деревья — они дают все необходимое каждому! Их жизнь не проходит зря. Их поведение подобно поведению ве,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-03881,вйапа̄ш́ритйа,вйапа̄ш́ритйа,,honorific,вйапа̄ш́ритйа,,yes,needs_review,,вйапа̄ш́ритйа [4],vedabase_ru,vedabase_ru:index.html:вйапа̄ш́ритйа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03995,вивр̣ддхам,вивр̣ддхам,,place_name,вивр̣ддхам,,yes,needs_review,,вивр̣ддхам [2],vedabase_ru,vedabase_ru:index.html:вивр̣ддхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04012,вигун̣ах̣,вигун̣ах̣,,philosophical_term,вигун̣ах̣,,yes,needs_review,,вигун̣ах̣ [4],vedabase_ru,vedabase_ru:index.html:вигун̣ах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04023,видадха̄ми,видадха̄ми,,place_name,видадха̄ми,,yes,needs_review,,видадха̄ми [2],vedabase_ru,vedabase_ru:index.html:видадха̄ми,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04044,виддха-бхакти,виддха-бхакти,,philosophical_term,виддха-бхакти,,yes,no_diacritics_in_prose,,виддха-бхакти [2],vedabase_ru,vedabase_ru:index.html:виддха-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04045,виддхам,виддхам,,place_name,виддхам,,yes,no_diacritics_in_prose,,виддхам [2],vedabase_ru,vedabase_ru:index.html:виддхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04062,виджита-шад̣-гун̣а,виджита-шад̣-гун̣а,,philosophical_term,виджита-шад̣-гун̣а,,yes,needs_review,,виджита-шад̣-гун̣а [2],vedabase_ru,vedabase_ru:index.html:виджита-шад̣-гун̣а,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04101,видхам,видхам,,place_name,видхам,,yes,no_diacritics_in_prose,,видхам [16],vedabase_ru,vedabase_ru:index.html:видхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04102,видхамишйанти,видхамишйанти,,place_name,видхамишйанти,,yes,no_diacritics_in_prose,,видхамишйанти [1],vedabase_ru,vedabase_ru:index.html:видхамишйанти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04118,видхи-бхакти,видхи-бхакти,,philosophical_term,видхи-бхакти,,yes,no_diacritics_in_prose,,видхи-бхакти [2],vedabase_ru,vedabase_ru:index.html:видхи-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04147,викарми,викарми,,philosophical_term,викарми,,yes,no_diacritics_in_prose,,викарми [2] | Викарми [1],vedabase_ru,vedabase_ru:index.html:Викарми | vedabase_ru:index.html:викарми,,needs_review,auto-generated draft,yes,викарми [2] | Викарми [1],vedabase_ru [3],high,review,,,,,,,
term-04216,вимудхами,вимудхами,,place_name,вимудхами,,yes,no_diacritics_in_prose,,вимудхами [2],vedabase_ru,vedabase_ru:index.html:вимудхами,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04416,вйӯд̣хам,вйӯд̣хам,,place_name,вйӯд̣хам,,yes,needs_review,,вйӯд̣хам [2] | вйӯд̣ха̄м [2],vedabase_ru,vedabase_ru:index.html:вйӯд̣хам | vedabase_ru:index.html:вйӯд̣ха̄м,,needs_review,auto-generated draft,yes,вйӯд̣хам [2] | вйӯд̣ха̄м [2],vedabase_ru [4],high,review,,,,,,,
term-04482,вишакта,вишакта,,philosophical_term,вишакта,,yes,no_diacritics_in_prose,,вишакта [3],vedabase_ru,vedabase_ru:index.html:вишакта,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04550,вишну,вишну,,other,вишну,,conditional,diacritics_in_quotes_only,,вишн̣у [63] | вишну [12] | Вишну [3] | виш̣н̣у [1],bvks_ru,"vedabase_ru:index.html:вишн̣у | vedabase_ru:index.html:вишну | vedabase_ru:index.html:Вишну, Личность Бога, — это Абсолютная Истина, и полубоги всегда горят желанием созерцать Его лотосные стопы. Подобно бо | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Вишну — Верховный Господь, экспансия Кришны | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:виш̣н̣у",,needs_review,auto-generated draft,yes,вишн̣у [63] | вишну [12] | Вишну [3] | виш̣н̣у [1],vedabase_ru [77] | bvks_ru [2],medium,review,,,,,,,
term-04551,"вишну, личность бога","Вишну, Личность Бога",,other,"Вишну, Личность Бога",,no,no_diacritics_in_prose,,"Вишну, Личность Бога [2]",vedabase_ru,"vedabase_ru:index.html:Вишну, Личность Бога, — это Абсолютная Истина, и полубоги всегда горят желанием созерцать Его лотосные стопы. Подобно бо",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04554,вишну-бхакти,вишну-бхакти,,philosophical_term,вишну-бхакти,,yes,no_diacritics_in_prose,,вишну-бхакти [3],vedabase_ru,vedabase_ru:index.html:вишну-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04592,виш́уддхам,виш́уддхам,,place_name,виш́уддхам,,yes,needs_review,,виш́уддхам [3],vedabase_ru,vedabase_ru:index.html:виш́уддхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04594,вместилище всего наслаждения,вместилище всего наслаждения,,other,вместилище всего наслаждения,,no,no_diacritics_in_prose,,вместилище всего наслаждения [2],vedabase_ru,"vedabase_ru:index.html:Кришна, вместилище всего наслаждения, — это Верховная Личность Бога, высший повелитель. Никто не может превзойти Шри Кри",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04600,враджабхуми,Враджабхуми,,other,Враджабхуми,,no,no_diacritics_in_prose,,Враджабхуми [2],vedabase_ru,"vedabase_ru:index.html:Враджабхуми, или Вриндаван, — идеальное место для практики сознания Кришны, ибо все жители Вриндавана с рождения любят К",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04601,"враджабхуми, или вриндаван","Враджабхуми, или Вриндаван",,place_name,"Враджабхуми, или Вриндаван",,no,no_diacritics_in_prose,,"Враджабхуми, или Вриндаван [2]",vedabase_ru,"vedabase_ru:index.html:Враджабхуми, или Вриндаван, — идеальное место для практики сознания Кришны, ибо все жители Вриндавана с рождения любят К",,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04633,вриндаван,Вриндаван,,place_name,Вриндаван,,no,no_diacritics_in_prose,,Вриндаван [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Вриндаван — (1) высшая трансцендентная обитель Верховного Господа Кришны; (2) деревня в Индии, расположенная в 150 км к ",,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04634,вриндавана-лилы,вриндавана-лилы,,place_name,вриндавана-лилы,,yes,no_diacritics_in_prose,,вриндавана-лилы [1],vedabase_ru,vedabase_ru:index.html:вриндавана-лилы,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04677,все они,все Они,,other,все Они,,no,no_diacritics_in_prose,,все Они [2],vedabase_ru,"vedabase_ru:index.html:Итак, все Они — аватары Господа Кришны, но мы видим, что Они ведут себя как Его преданные",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04678,все преданные господа,Все преданные Господа,,other,Все преданные Господа,,no,no_diacritics_in_prose,,Все преданные Господа [2],vedabase_ru,"vedabase_ru:index.html:Все преданные Господа — в том числе Шриваса, Рамай, Рагху, Говинда, Мукунда, Харидас, Говиндананда, Мадхава и Говинда — ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04679,все приближенные господа кришны,Все приближенные Господа Кришны,,other,Все приближенные Господа Кришны,,no,no_diacritics_in_prose,,Все приближенные Господа Кришны [2],vedabase_ru,"vedabase_ru:index.html:Все приближенные Господа Кришны — Брахма, Шива, Шука, Санатана и другие — счастливы быть Его слугами",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04680,все эти ветви,Все эти ветви,,other,Все эти ветви,,no,no_diacritics_in_prose,,Все эти ветви [2],vedabase_ru,"vedabase_ru:index.html:Все эти ветви — преданные Господа Нитьянанды Прабху, — усыпанные спелыми плодами любви к Кришне, дарили эти плоды каждом",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04683,вставай! вставай,Вставай! Вставай,,other,Вставай! Вставай,,no,no_diacritics_in_prose,,Вставай! Вставай [2],vedabase_ru,"vedabase_ru:index.html:Вставай! Вставай!» — говорил Он мне снова и снова. Когда я поднялся и взглянул на Него, я был поражен Его красотой",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04684,вторая четверная экспансия,Вторая четверная экспансия,,other,Вторая четверная экспансия,,no,no_diacritics_in_prose,,Вторая четверная экспансия [2],vedabase_ru,"vedabase_ru:index.html:Вторая четверная экспансия — это Ва̄судева, Санкаршана, Прадьюмна и Анируддха. Каждое из этих Божеств полностью духовно",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04685,вулкан мыслей,Вулкан мыслей,,other,Вулкан мыслей,,no,no_diacritics_in_prose,,Вулкан мыслей [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Вулкан мыслей» – из лекции под названием «Относительные миры,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04686,вывод таков: господь чайтанья,Вывод таков: Господь Чайтанья,,other,Вывод таков: Господь Чайтанья,,no,no_diacritics_in_prose,,Вывод таков: Господь Чайтанья [2],vedabase_ru,"vedabase_ru:index.html:Вывод таков: Господь Чайтанья — это Верховная Личность Бога, Кришна, сын царя Враджа",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04722,га̄д̣хам,га̄д̣хам,,place_name,га̄д̣хам,,yes,needs_review,,га̄д̣хам [4],vedabase_ru,vedabase_ru:index.html:га̄д̣хам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04758,ган̇га̄,ган̇га̄,,place_name,ган̇га̄,,yes,needs_review,,ган̇га̄ [51],vedabase_ru,vedabase_ru:index.html:ган̇га̄,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04759,ган̇га̄да̄са,ган̇га̄да̄са,,place_name,ган̇га̄да̄са,,yes,needs_review,,ган̇га̄да̄са [10],vedabase_ru,vedabase_ru:index.html:ган̇га̄да̄са,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04760,ган̇га̄йа,ган̇га̄йа,,place_name,ган̇га̄йа,,yes,needs_review,,ган̇га̄йа [4],vedabase_ru,vedabase_ru:index.html:ган̇га̄йа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04761,ган̇га̄йа̄х̣,ган̇га̄йа̄х̣,,place_name,ган̇га̄йа̄х̣,,yes,needs_review,,ган̇га̄йа̄х̣ [2],vedabase_ru,vedabase_ru:index.html:ган̇га̄йа̄х̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04762,ган̇га̄мантрӣ,ган̇га̄мантрӣ,,place_name,ган̇га̄мантрӣ,,yes,needs_review,,ган̇га̄мантрӣ [2],vedabase_ru,vedabase_ru:index.html:ган̇га̄мантрӣ,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04763,ган̇га̄ра,ган̇га̄ра,,place_name,ган̇га̄ра,,yes,needs_review,,ган̇га̄ра [14],vedabase_ru,vedabase_ru:index.html:ган̇га̄ра,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04764,ган̇га̄ре,ган̇га̄ре,,place_name,ган̇га̄ре,,yes,needs_review,,ган̇га̄ре [2],vedabase_ru,vedabase_ru:index.html:ган̇га̄ре,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04765,ган̇га̄те,ган̇га̄те,,place_name,ган̇га̄те,,yes,needs_review,,ган̇га̄те [6],vedabase_ru,vedabase_ru:index.html:ган̇га̄те,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04774,гандхам,гандхам,,place_name,гандхам,,yes,no_diacritics_in_prose,,гандхам [1],vedabase_ru,vedabase_ru:index.html:гандхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04808,гарбходакашайи вишну,Гарбходакашайи Вишну,,other,Гарбходакашайи Вишну,,no,no_diacritics_in_prose,,Гарбходакашайи Вишну [2],vedabase_ru,"vedabase_ru:index.html:Гарбходакашайи Вишну — это Сверхдуша всей совокупности живых существ, а Кширодакашайи Вишну — Сверхдуша каждого отдельно",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04819,гармонизатор,Гармонизатор,,other,Гармонизатор,,conditional,no_diacritics_in_prose,,Гармонизатор [3],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Гармонизатор» – ежемесячная газета на английском языке, издаваемая с июня 1927 года. Позднее газета начала издаваться ра | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Гармонизатор",,needs_review,auto-generated draft,yes,Гармонизатор [3],bvks_ru [3],medium,review,,,,,,,
term-04824,гарутматах̣,гарутматах̣,,personal_name,гарутматах̣,,yes,needs_review,,гарутматах̣ [1],vedabase_ru,vedabase_ru:index.html:гарутматах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04857,гаура,гаура,,other,гаура,,conditional,no_diacritics_in_prose,,гаура [78] | Гаура [2],bvks_ru,vedabase_ru:index.html:гаура | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Гаура — золотистый или светлокожий | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Гаура,,needs_review,auto-generated draft,yes,гаура [78] | Гаура [2],vedabase_ru [78] | bvks_ru [2],medium,review,,,,,,,
term-04886,гаятри,гаятри,,other,гаятри,,conditional,no_diacritics_in_prose,,гаятри [12] | Гаятри [2],bvks_ru,"vedabase_ru:index.html:гаятри | vedabase_ru:index.html:Гаятри | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Гаятри — мантра, которую дваждырождённые молча повторяют на рассвете, в полдень и на закате | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:гаятри",,needs_review,auto-generated draft,yes,гаятри [12] | Гаятри [2],vedabase_ru [11] | bvks_ru [3],medium,review,,,,,,,
term-04899,гигантская вселенская форма,Гигантская вселенская форма,,other,Гигантская вселенская форма,,no,no_diacritics_in_prose,,Гигантская вселенская форма [2],vedabase_ru,"vedabase_ru:index.html:Гигантская вселенская форма — это воплощение Маха-Санкаршаны, называемое Вишварупой. Поэтому во всем мироздании нет ниче",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04912,гӣта,гӣта,,scripture_title,гӣта,,yes,diacritics_in_quotes_only,,гӣта [33] | гӣта̄ [18],vedabase_ru,vedabase_ru:index.html:гӣта̄ | vedabase_ru:index.html:гӣта,,needs_review,auto-generated draft,yes,гӣта [33] | гӣта̄ [18],vedabase_ru [51],high,review,,,,,,,
term-04913,гӣтам,гӣтам,,scripture_title,гӣтам,,yes,no_diacritics_in_prose,,гӣтам [4],vedabase_ru,vedabase_ru:index.html:гӣтам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04914,гӣта̄ни,гӣта̄ни,,scripture_title,гӣта̄ни,,yes,needs_review,,гӣта̄ни [2],vedabase_ru,vedabase_ru:index.html:гӣта̄ни,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04915,гӣта̄ра,гӣта̄ра,,scripture_title,гӣта̄ра,,yes,needs_review,,гӣта̄ра [4],vedabase_ru,vedabase_ru:index.html:гӣта̄ра,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04916,гӣта̄теха,гӣта̄теха,,scripture_title,гӣта̄теха,,yes,needs_review,,гӣта̄теха [2],vedabase_ru,vedabase_ru:index.html:гӣта̄теха,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04917,гӣта̄х̣,гӣта̄х̣,,scripture_title,гӣта̄х̣,,yes,needs_review,,гӣта̄х̣ [1],vedabase_ru,vedabase_ru:index.html:гӣта̄х̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04921,глава вторая: хираньякашипу,ГЛАВА ВТОРАЯ: Хираньякашипу,,other,ГЛАВА ВТОРАЯ: Хираньякашипу,,no,no_diacritics_in_prose,,ГЛАВА ВТОРАЯ: Хираньякашипу [1],vedabase_ru,vedabase_ru:index.html:ГЛАВА ВТОРАЯ: Хираньякашипу — царь демонов,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04923,глазами инсайдера,глазами инсайдера,,other,глазами инсайдера,,no,no_diacritics_in_prose,,глазами инсайдера [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Взгляд изнутри, глазами инсайдера – прим. переводчика",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04931,говардхан,Говардхан,,other,Говардхан,,no,no_diacritics_in_prose,,Говардхан [1],bvks_ru,bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Говардхан — священный холм на земле Вриндавана,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-04938,говинда,говинда,,other,говинда,,conditional,no_diacritics_in_prose,,говинда [69] | Говинда [9],bvks_ru,"vedabase_ru:index.html:говинда | vedabase_ru:index.html:ТЕКСТ 107: «Кришна, Говинда, — верховный властелин. Его тело духовно, вечно и исполнено блаженства. Он источник всего су | vedabase_ru:index.html:Кришна, Говинда, — верховный властелин. Его тело духовно, вечно и исполнено блаженства. Он источник всего сущего, но у Н | vedabase_ru:index.html:Повелитель гопи, Говинда, — главное божество Гокулы. Он всегда предается наслаждениям в обители, которую называют Голоко | vedabase_ru:index.html:ТЕКСТ 154: „Кришна, Говинда, — верховный повелитель. Его тело духовно, вечно и исполнено блаженства. Он источник всего с",,needs_review,auto-generated draft,yes,говинда [69] | Говинда [9],vedabase_ru [77] | bvks_ru [1],medium,review,,,,,,,
term-04950,гокула,гокула,,place_name,гокула,,yes,no_diacritics_in_prose,,гокула [8],vedabase_ru,vedabase_ru:index.html:гокула,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04951,гокулам,гокулам,,place_name,гокулам,,yes,no_diacritics_in_prose,,гокулам [1],vedabase_ru,vedabase_ru:index.html:гокулам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
