id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-12502,санньяси,санньяси,,philosophical_term,санньяси,,yes,no_diacritics_in_prose,,санньяси [497] | Санньяси [47],bvks_ru,vedabase_ru:index.html:санньяси | vedabase_ru:index.html:Санньяси | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:санньяси | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Санньяси,,needs_review,auto-generated draft,yes,санньяси [497] | Санньяси [47],vedabase_ru [512] | bvks_ru [32],high,review,,,,,,,
term-12505,санньяси-майявади,санньяси-майявади,,philosophical_term,санньяси-майявади,,yes,no_diacritics_in_prose,,санньяси-майявади [121] | Санньяси-майявади [36],bvks_ru,vedabase_ru:index.html:Санньяси-майявади | vedabase_ru:index.html:санньяси-майявади | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:санньяси-майявади | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Санньяси-майявади,,needs_review,auto-generated draft,yes,санньяси-майявади [121] | Санньяси-майявади [36],vedabase_ru [153] | bvks_ru [4],high,review,,,,,,,
term-12823,свами,свами,,personal_name,свами,,yes,diacritics_in_quotes_only,,свами [31] | сва̄мӣ [2],vedabase_ru,vedabase_ru:index.html:свами | vedabase_ru:index.html:сва̄мӣ,,needs_review,auto-generated draft,yes,свами [31] | сва̄мӣ [2],vedabase_ru [33],high,review,,,,,,,
term-14331,уттама-бхакти,уттама-бхакти,,philosophical_term,уттама-бхакти,,yes,no_diacritics_in_prose,,уттама-бхакти [1] | Уттама-бхакти [1],vedabase_ru,vedabase_ru:index.html:уттама-бхакти | vedabase_ru:index.html:Уттама-бхакти,,needs_review,auto-generated draft,yes,уттама-бхакти [1] | Уттама-бхакти [1],vedabase_ru [2],high,review,,,,,,,
term-14729,чалила,чалила,,philosophical_term,чалила,,yes,diacritics_in_quotes_only,,чалила̄ [38] | чалила [5],vedabase_ru,vedabase_ru:index.html:чалила̄ | vedabase_ru:index.html:чалила,,needs_review,auto-generated draft,yes,чалила̄ [38] | чалила [5],vedabase_ru [43],high,review,,,,,,,
term-15181,шастра,шастра,,philosophical_term,шастра,,yes,diacritics_in_quotes_only,,ш́а̄стра [71] | ш́астра [14] | Ш́а̄стра [2] | шастра [2] | Шастра [1],vedabase_ru,vedabase_ru:index.html:ш́астра | vedabase_ru:index.html:ш́а̄стра | vedabase_ru:index.html:Шастра | vedabase_ru:index.html:Ш́а̄стра | vedabase_ru:index.html:шастра,,needs_review,auto-generated draft,yes,ш́а̄стра [71] | ш́астра [14] | Ш́а̄стра [2] | шастра [2] | Шастра [1],vedabase_ru [90],high,review,,,,,,,
term-15184,шастра-чакшуш,шастра-чакшуш,,philosophical_term,шастра-чакшуш,,yes,no_diacritics_in_prose,,шастра-чакшуш [1] | Шастра-чакшуш [1],vedabase_ru,vedabase_ru:index.html:шастра-чакшуш | vedabase_ru:index.html:Шастра-чакшуш,,needs_review,auto-generated draft,yes,шастра-чакшуш [1] | Шастра-чакшуш [1],vedabase_ru [2],high,review,,,,,,,
term-15186,шастрам,шастрам,,philosophical_term,шастрам,,yes,diacritics_in_quotes_only,,шастрам [18] | ш́а̄страм [9],vedabase_ru,vedabase_ru:index.html:ш́а̄страм | vedabase_ru:index.html:шастрам,,needs_review,auto-generated draft,yes,шастрам [18] | ш́а̄страм [9],vedabase_ru [27],high,review,,,,,,,
term-15190,шастре,шастре,,philosophical_term,шастре,,yes,diacritics_in_quotes_only,,ш́а̄стре [45] | шастре [3],vedabase_ru,vedabase_ru:index.html:шастре | vedabase_ru:index.html:ш́а̄стре,,needs_review,auto-generated draft,yes,ш́а̄стре [45] | шастре [3],vedabase_ru [48],high,review,,,,,,,
term-15195,шастры,шастры,,philosophical_term,шастры,,conditional,no_diacritics_in_prose,,шастры [65] | Шастры [10],bvks_ru,vedabase_ru:index.html:шастры | vedabase_ru:index.html:Шастры | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шастры — богооткровенные писания; ведические писания,,needs_review,auto-generated draft,yes,шастры [65] | Шастры [10],vedabase_ru [74] | bvks_ru [1],high,review,,,,,,,
term-15222,шачидеви,Шачидеви,,personal_name,Шачидеви,,conditional,diacritics_in_quotes_only,,ш́ачӣдевӣ [2] | Шачидеви [1],bvks_ru,"vedabase_ru:index.html:ш́ачӣдевӣ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шачи (Шачидеви, Шачимата) — мать Чайтаньи Махапрабху",,needs_review,auto-generated draft,yes,ш́ачӣдевӣ [2] | Шачидеви [1],vedabase_ru [2] | bvks_ru [1],high,review,,,,,,,
term-15224,шачимата,Шачимата,,personal_name,Шачимата,,conditional,diacritics_in_quotes_only,,ш́ачӣмата [2] | Шачимата [1],bvks_ru,"vedabase_ru:index.html:ш́ачӣмата | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шачи (Шачидеви, Шачимата) — мать Чайтаньи Махапрабху",,needs_review,auto-generated draft,yes,ш́ачӣмата [2] | Шачимата [1],vedabase_ru [2] | bvks_ru [1],high,review,,,,,,,
term-15439,шри,шри,,honorific,шри,,conditional,diacritics_in_quotes_only,,ш́рӣ [641] | шри [6] | Ш́рӣ [3] | Шри [1],bvks_ru,"vedabase_ru:index.html:ш́рӣ | vedabase_ru:index.html:шри | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шри (Шрила, Шрипада) — употребляется с именами собственными в знак уважения | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Ш́рӣ | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:ш́рӣ",,needs_review,auto-generated draft,yes,ш́рӣ [641] | шри [6] | Ш́рӣ [3] | Шри [1],vedabase_ru [646] | bvks_ru [5],high,review,,,,,,,
term-15478,шрила,Шрила,,honorific,Шрила,,conditional,diacritics_in_quotes_only,,ш́рӣла [3] | Шрила [1],bvks_ru,"vedabase_ru:index.html:ш́рӣла | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шри (Шрила, Шрипада) — употребляется с именами собственными в знак уважения",,needs_review,auto-generated draft,yes,ш́рӣла [3] | Шрила [1],vedabase_ru [3] | bvks_ru [1],high,review,,,,,,,
term-15481,шримат,шримат,,honorific,шримат,,yes,diacritics_in_quotes_only,,ш́рӣмат [9] | шримат [2],vedabase_ru,vedabase_ru:index.html:ш́рӣмат | vedabase_ru:index.html:шримат,,needs_review,auto-generated draft,yes,ш́рӣмат [9] | шримат [2],vedabase_ru [11],high,review,,,,,,,
term-15483,шримати,Шримати,,honorific,Шримати,,conditional,diacritics_in_quotes_only,,ш́рӣматӣ [2] | Шримати [1],bvks_ru,"vedabase_ru:index.html:ш́рӣматӣ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шримати — соответствует «Шри», употребляется с женскими именами",,needs_review,auto-generated draft,yes,ш́рӣматӣ [2] | Шримати [1],vedabase_ru [2] | bvks_ru [1],high,review,,,,,,,
term-15490,шрипада,Шрипада,,honorific,Шрипада,,conditional,diacritics_in_quotes_only,,ш́рӣпа̄да [8] | Шрипада [1],bvks_ru,"vedabase_ru:index.html:ш́рӣпа̄да | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шри (Шрила, Шрипада) — употребляется с именами собственными в знак уважения",,needs_review,auto-generated draft,yes,ш́рӣпа̄да [8] | Шрипада [1],vedabase_ru [8] | bvks_ru [1],high,review,,,,,,,
term-15560,шуддха-бхакти,шуддха-бхакти,,philosophical_term,шуддха-бхакти,,yes,diacritics_in_quotes_only,,ш́уддха-бхакти [58] | шуддха-бхакти [2] | Шуддха-бхакти [1] | Ш́уддха-бхакти [1],bvks_ru,vedabase_ru:index.html:шуддха-бхакти | vedabase_ru:index.html:Шуддха-бхакти | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:ш́уддха-бхакти | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Ш́уддха-бхакти,,needs_review,auto-generated draft,yes,ш́уддха-бхакти [58] | шуддха-бхакти [2] | Шуддха-бхакти [1] | Ш́уддха-бхакти [1],bvks_ru [59] | vedabase_ru [3],high,review,,,,,,,
term-15567,шуддхам,шуддхам,,place_name,шуддхам,,yes,diacritics_in_quotes_only,,ш́уддхам [4] | шуддхам [2] | ш́уддха̄м [2],vedabase_ru,vedabase_ru:index.html:ш́уддхам | vedabase_ru:index.html:шуддхам | vedabase_ru:index.html:ш́уддха̄м,,needs_review,auto-generated draft,yes,ш́уддхам [4] | шуддхам [2] | ш́уддха̄м [2],vedabase_ru [8],high,review,,,,,,,
term-15666,экадаши,экадаши,,philosophical_term,экадаши,,conditional,diacritics_in_quotes_only,,экадаши [48] | эка̄даш́ӣ [6] | Экадаши [1],bvks_ru,"vedabase_ru:index.html:экадаши | vedabase_ru:index.html:эка̄даш́ӣ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Экадаши — одиннадцатый день убывающей и прибывающей луны, в который вайшнавы воздерживаются от употребления в пищу зерна | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:экадаши",,needs_review,auto-generated draft,yes,экадаши [48] | эка̄даш́ӣ [6] | Экадаши [1],vedabase_ru [52] | bvks_ru [3],high,review,,,,,,,
term-15737,юга,юга,,philosophical_term,юга,,conditional,no_diacritics_in_prose,,юга [8] | Юга [1],bvks_ru,"vedabase_ru:index.html:юга | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Юга — один из четырёх циклически повторяющихся периодов, через которые проходит в своём развитии вселенная",,needs_review,auto-generated draft,yes,юга [8] | Юга [1],vedabase_ru [8] | bvks_ru [1],high,review,,,,,,,
term-15753,я склоняюсь перед тобой,Я склоняюсь перед Тобой,,other,Я склоняюсь перед Тобой,,no,no_diacritics_in_prose,,Я склоняюсь перед Тобой [1],vedabase_ru,"vedabase_ru:index.html:Я склоняюсь перед Тобой — богатством тех, кто материально беден. Ты не соприкасаешься с действием гун материальной приро",,draft,auto-generated draft,no,,,high,drop,,,,,,,
term-15754,я уверен,Я уверен,,other,Я уверен,,no,no_diacritics_in_prose,,Я уверен [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Я уверен, — ответил царь, — что Шри Чайтанья Махапрабху является Верховной Личностью Бога",,draft,auto-generated draft,no,,,high,drop,,,,,,,
